sentiment,review_body,product_category
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Very pretty  romantic,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
1,These are the perfect combination of comfort and beauty. i highly recommend.,Sleep
1,So nice. lightweight flannel with precious contrasting gingham cuffs. will look stylish on all heights. very impressed with the styling and construction. fits slightly larger than tts but figured that was to account for potential shrinkage.,Sleep
1,"This dress is very comfortable. i bought both the small & xsmall and ended up keeping the xsmall i am 5'4"" 125 lbs. 34c",Sleep
1,I love this robe  it is my new favorite for lounging around the house,Sleep
1,Very comfortable to sleep in. doesn't bunch up or twist. love this.,Sleep
1,I love these pjs! i thought $100 for the set was a little too pricey for me but as soon as they went on sale i knew i had to have them! they are so light and fresh  perfect for the texas heat! it helps that the print is absolutely precious as well!,Sleep
1,This is way cuter in person than on model. it is a super soft and fluffy sweater. the colors are so pretty and feminine. i received it as a christmas gift and have already worn it twice. it's perfect with skinny jeans and ugg boots. i vary between xs and small in retailer sweaters. this is a bit boxy so i sized down with the xs and it fits perfect!,Sleep
1,I have several lilka pj bottoms and i'm glad to add these ones with the adorable bird print to my collection! tts  soft flannel  striking colors  only wish they had pockets!,Sleep
1,I tried the xs in store and waistband is very stretchy and the material is lightweight (feels delicate) and to the floor. fell in love with the watercolor print. this would be great as a quick cover up over a bikini. beware- if you plan on wearing this anywhere besides by the beach  make sure to rock your nude undies because the cream color is super see-thru  which is my least favorite part of this piece. i couldn't get to the petites sizes before they all sold out  so i'm crossing my fingers th,Sleep
-1,"I am 5'4"" 120lbs  got xs. it was huge on me. had to return it. very trendy  great quality  unfortunate design. not worth the money.",Sweaters
-1,"And the bottom looks like a tutu. first  i have high tolerance for scratchy fabric but this one i could feel it even through long sleeves. there is no way i could wear something that makes my skin itch so badly. second  the peplum part is huge and looks like an exaggerated skirt. finally  the color on the ""green one"" is darker than in the picture and it does have more of a green than blue tint. back it goes.",Sweaters
-1,I loved this sweater when i saw it online and ordered right away. i purchased a s and the fit was very off. the arms were long (which i don't mind) but the sweater was also super heavy and bulky so it was not at all flattering. i really wanted to love it and it seemed to be of good quality but it i had to return it.,Sweaters
-1,This cardigan is made of nice materials and is lined  but it is boxy and totally un-fitted. i swim  which means i have large shoulders  and this thing makes me look like a boxing champion  well a fat boxing champion as it has not waste-line. the sleeves are too long  and as usual  retailer saves on money by using little cheap hooks instead of buttons as a closing system  so if you choose to close this cardigan  it just looks awful.,Sweaters
-1,This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,Sweaters
-1,Ordered this vest on line and returned it due too poor quality .,Sweaters
-1,I tried this on in the store and i couldn't keep it on my body for more then 30 seconds. it's extremely itchy  which is a pity  because i do appreciate the design. :(,Sweaters
-1,This sweater was so itchy i immediately was turned off. it looks cute in pictures but another problem was that the knitting in the shoulders looks like a kid made it. it was uneven and stretched out. it looked like it was not well made to me. it also shed so much that just from me trying it on my pants were covered in orange fuzz. i returned this one.,Sweaters
-1,This is a beautiful sweater with deep rich colors. i purchased the blue motif. the problem is that the model(s) are small busted  which allows the side panels and front panel to lay nicely and swing in a flattering manner. i am 5'6''  135 pounds and a 36d. i usually wear a small in antro tops. i purchased this online  and was excited upon it's arrival. when i tried it on  i was horrified. it looked like a babydoll maternity sweater on me. the front did not lay well (flat) at all from the chest d,Sweaters
0,I loved the shape of this sweater. the way it draped from the waist was flattering and different. the sleeves were a strange length  however  between long and 3/4 length which made it look like they the sweater was just too short for me. the color looked peachy or pink in the photo  but in reality  it was almost skin tone  which was not flattering with my olive coloring. paler women might find it attractive. the real downside for me was the fabric which was thin with the flowers mainly printed o,Sweaters
0,"This beauty caught my eye online and i was excited to see it in store. the coloring is lovely  but it was too short for me (5'7"") and just meh...and it was only on for a second before it started itching. sadly  too  the sleeves were all stretched out from the way my local store merchandised it  which looks cute on the hanger but kind of ruins the clothes (i wish they'd stop doing this). if it works for you  great because it's a decent price for a timeless sweater with an interesting color patter",Sweaters
0,I love the idea of this top.  i had reservations when i ordered it d/t the large armholes but i envisioned wearing my cute cropped pilcro jean jacket with it.  it turned out to be a disappointment.  the armholes are gigantic and the sweater itself did not fit as on the model.  the front was much shorter and wider and basically stuck out from my body.  for reference  i ordered the xxsp.  sizing up might have lengthened the front but would have exacerbated the armhole problem.,Sweaters
0,I really liked this cardigan when i saw it today. the cut and detail in the back is slimming and very flattering. i love the idea of the safety pin closure  and i really like how the model wears it in this photo-open with the pin on the side. when i saw this in-store  it was closed in the front with the pin  which i also like. i thought for sure the cardigan was also pinned in back when i saw it in the model  so it looked fantastic. however  when i tried it on myself  it wasn't quite the same.,Sweaters
0,"I agree with the other reviewer who stated this sweater is very ""80's""!! online it looks minorly fluffy with muted colors  but in person it's a bad overly-fuzzy christmas sweater with super bright 80's colors!! if you're going for kitschy / tacky / retro this may work for you  but if you are looking for the sweater in the photo you'll be disappointed... :( it looked to be true to size  but to be honest i hated it so much i didn't even try it on.",Sweaters
0,"I love the color and style of this sweater and was very eager to wear it  which i've now done on two occasions. but now i'm concerned about the quality and also wondering if there is a long version of this sweater and a shorter version i am 5'6"" and thin  but the sweater doesn't hit me mid thigh - only goes to upper thigh and i measured 25"" in length on my sweater rather than 30"" which seems to indicate a shorter length than on the model i wish it were longer. more a problem is that the fuzzy pa",Sweaters
0,In the photo  this sweater is very appealing but in person very disappointing. i am 5'7  always take a size medium but on me  the sleeves were far too long and the sweater just didn't fit properly. the collar doesn't fold right in the front and it hangs awkwardly. if you try to use the button  it stretches and looks terrible. in the back  it falls short. it's going back.,Sweaters
0,In the picture it looked to be a structured blazer  but when i tired it on (i got an extra small) and it was too big.,Sweaters
0,I read prior reviews and decided to go forward with my purchase. i am so pleased that i did. the m fit nicely. the fabric is not as soft as i had wished. however  i think with wear it will become broken in.,Sweaters
1,Gave this to a friend as a gift.  soft  lovely.  she loves it.,Sweaters
1,Great sweater coat! i bought the camel color and it looks so good over all black. it runs large. i usually buy a medium in sweaters but his one i bought the small. it is very unique and a cool take on a peacoat.,Sweaters
1,This cream sweater is a great addition to your wardrobe. the length hits below the waist and the zipper adds an updated touch to the look. is a bit itchy but there's room for a light layer underneath.,Sweaters
1,Ok. so this coat is amazing! it's high quality  soft  great pattern. the knit lining helps to make this more of a light weight coat than a sweater type coat. it's been warmer this season so i've worn it as a coat and received many compliments. it might not be warm enough for january in new england but i bought a size up so i could wear it over a sweater and still use it as a coat. this was purchased on sale w 25% off sale code  so for me  that was a steal. so happy it went on sale! give it a try,Sweaters
1,This is a great up-to-date twist on a must-have staple - a black (or grey) cardigan. easy flowing and flattering style and warm enough for fall weather.,Sweaters
1,I agree with almost everything the previous reviewer said with one notable exception: probably because she and i have very different figures  i am able to wear the sweater fully snapped with the belt cinching my waist creating a peplum effect. i wore this jacket to a party as a top over a black band aid skirt (code for tight-fitting and tastefully short) with black semi-opaque tights and black booties. the look was classy  but edgy having paired a delicate floral pattern and unusually feminine n,Sweaters
1,This is an absolutely gorgeous sweater. the colors are just as they appear online  but the length stated for the petite version is way off. i suspected as much from the picture  but decided to try it anyway. the petite small went down to my ankles! too bad. i would have loved this sweater if it were an above-the-knee or even at-knee length.,Sweaters
1,Love this cardigan. the quality is beautiful and and comfortable. i think the cable stitching and pockets add such a unique touch.,Sweaters
1,"I saw this online & wondered abt the sleeve length on me. i was thinking about ordering the petite size since i'm only 5'3"". sometimes cardigans have longer sleeves than i want. it was at the local store so i tried on the regular xs in the grey. the fit & sleeve length was fine. what i didn't care for was a slight itchiness (wool fiber) & some mild shedding (alpaca fiber). i decided against it but it is nice looking. 5""3""  117#",Sweaters
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
-1,"Got the coral reef color in a size medium. for reference  i say i am 5' 4"" because its easier than explaining that i am really 5' 3 and 3/4""  138-140 lbs.  36c bra. size-wise  i am all over the place. recently i lost weight and have been buying smalls and mediums and anywhere from an 8 to a 12 from retailer. i so wanted to love this suit and am still in love with the fabric and colors. everything in the medium fit except for the bra cups. i am not especially big but there was zero cup room.",Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
1,So soft and comfortable!,Swim
1,"The design and fabric on this suit are even more gorgeous in person than on-line. i am 5'4"" and between 138/140 and ordered a medium. the thing i especially like about this suit is that it has adequate cup size and support. i am a 36c or d depending on the bra and this suit is very flattering and provides nice coverage and cup support. the straps can be shortened if you want a little more bust support. the material and design of the suit itself feel substantial and even without the straps  it do",Swim
1,This is a very sexy suit. it took some time to figure out how to put it on. it needs instructions  but it is well worth it.,Swim
1,"This swimsuit completely exceeded my expectations!   i'm 5'2""  140 lbs with an athletic build  and the cut of this swimsuit is ultra slimming! with the way the top wraps it makes my torso look much longer and leaner than it actually is :) i bought the top in a small and the matching bottoms in medium.     the material is thick  high quality  and the colors are exactly the way they appear online.   the top is reversible and the alternate side is teal and nude. i feel like i got 4 tops in one sinc",Swim
1,I was so stoked about this swim suit.  i bought it for mine and and my husband's anniversary trip.  it didn't disappoint.  it was gorgeous.  amazing quality. fabulous on.  unfortunately in my case though - the bottom is incredibly low cut and showed my c-section scar. so it had to go back :(,Swim
1,"Very flattering. fits tts. love the colors. does not give any lift up or support to breasts.i am a 36 c and i was fine with this. it is so flattering to back and overall a flattering fit i was ok with my breast not being supported and uplifted. if you want support this is not for you. it does look exactly as it does on model in regard to coverage showing some cleavage but very little. i am 5'6"" 127 lbs and not very fit and took a medium. my husband really loves this suit and gave it two big thum",Swim
1,This cover up has great potential. i love the embroidery. the colors and design are great. however  it has a number of loose strings. it makes me wonder what might happen when i wash it. the fabric is on the thinner side  but it is not see through. the fabric would be nice for a hot day by the pool. i caught it on sale  so i am keeping it.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,These bottoms run very small! i'm 5ft 3in and 100 pounds with a 25 inch waist and both the xsmall and small were too small. i think i'll need a size medium.,Swim
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
1,I saw this online yesterday and i was in the store today to try it on. i assumed it would look average or below average on me and i could just walk away no problem. by no means am i in the financial bracket to be spending this much money on a jumpsuit  yet here i am at home wearing it as i write this review. it is surprisingly flattering. i am 5 feet tall and have a petite frame so wide leg pants never work on me  but this somehow did without making me look bulky. given my height  it comes to ab,Trend
1,I'm in love with siyu! i saw this jacket/cape and the brilliant colors drew me in. i had to have it. i'm so glad i purchased it  it is wonderful. i would say that the colors are a bit more muted than in the puctures  but still a brilliant statement piece. i was considering getting the sleeveless golden mock turtleneck to go with it  but glad i didn't. the neck of the jacket comes up fairly high  and it probably wouldn't have shown. the wool material is very fine  not scratchy  and a bit stretchy,Trend
1,This dress is just lovely. beautiful drape  comfortable material. it is a print that looks like embroidery. i am usually an xs or s  and i'm glad i got the xs as i can tell the s would have been too large. the back waistband is elastic and it is easy to move in. beautiful neutral colors. i think it can be dressed up or down easily with the right shoes and jewelry. only negative comments- there is only a half slip and i wish it was lined more  although that will make it easier to wear during the,Trend
1,I was hesitant to purchase this because of the price  but the design really spoke to me. i've been waiting for an off the shoulder piece that i love  and this was it. great  light fabric and beautiful design. i love it. worth every penny. can be worn on or off the shoulder like pictured.,Trend
1,I love this sweatshirt! i truly did not pay much attention to it on line but while in my local store one was returned and it caught my eye immediately as the flowers are embroidered in a nice substantial rope type yarn to give it a more demential effect. the torn holes here and there give the appearance of being the most loved garment in your closet...and it has become mine along with the jacket with the same embroidery...funny how 2 pieces i did not give a second thought about have become my li,Trend
1,So  i really like the plaid designs by siyu. i saw these pants and questioned whether they would be tight and scratchy and ill fitting  but they were so cute  i had to find out. i'm really glad i did. the wool is soft and actually a little stretchy. it has an elastic waist  which is a plus  because sometimes  even if the legs fit  the waist is too small  or vice versa. i am a large  and very curvy on the bottom  and these are perfect and flattering  and the elastic waist is just right. as on the,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs.  with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material  light and breezy dress. best retailer purchase in a long time!",Trend
1,Flattering fitted form. flowing fabric. well made. colors are true to pictures.,Trend
